id,phone,rssi_raw,rssi_median,rssi_kalman,distance
327649634,0,-74.0,-77.0,-77.8,8.0
327649634,0,-74.0,-77.0,-77.7,8.0
327649634,0,-76.0,-77.0,-77.7,8.0
327649634,0,-77.0,-77.0,-77.7,8.0
327649634,0,-77.0,-77.0,-77.6,8.0
327649634,0,-80.0,-81.0,-40.5,0.5
327649634,0,-80.0,-81.0,-59.7,1.5
327649634,0,-78.0,-80.5,-68.1,3.5
327649634,0,-79.0,-80.0,-71.9,3.5
327649634,0,-79.0,-80.0,-74.1,3.5
327649634,0,-80.0,-80.0,-75.4,8.0
327649634,0,-62.0,-62.0,-31.0,0.5
327649634,0,-62.0,-62.0,-44.9,0.5
327649634,0,-62.0,-62.0,-51.2,0.5
327649634,0,-62.0,-62.0,-54.5,0.5
327649634,0,-62.0,-62.0,-56.4,1.5
327649634,0,-62.0,-62.0,-57.6,1.5
327649634,0,-62.0,-62.0,-58.4,1.5
327649634,0,-62.0,-62.0,-59.0,1.5
327649634,0,-62.0,-62.0,-59.4,1.5
327649634,0,-62.0,-62.0,-59.7,1.5
327649634,0,-62.0,-62.0,-60.0,1.5
327649634,0,-63.0,-62.0,-60.2,1.5
327649634,0,-63.0,-62.0,-60.4,1.5
327649634,0,-62.0,-62.0,-60.5,1.5
327649634,0,-63.0,-62.0,-60.6,1.5
327649634,0,-62.0,-62.0,-60.8,1.5
327649634,0,-69.0,-62.0,-60.8,1.5
327649634,0,-68.0,-62.0,-60.9,1.5
327649634,0,-69.0,-62.0,-61.0,1.5
327649634,0,-69.0,-62.0,-61.1,1.5
327649634,0,-68.0,-62.0,-61.1,1.5
327649634,0,-69.0,-62.0,-61.2,1.5
327649634,0,-70.0,-62.0,-61.2,1.5
327649634,0,-68.0,-62.0,-61.3,1.5
327649634,0,-68.0,-62.0,-61.3,1.5
327649634,0,-69.0,-62.0,-61.3,1.5
327649634,0,-71.0,-62.0,-61.4,1.5
327649634,0,-68.0,-62.0,-61.4,1.5
327649634,0,-69.0,-62.0,-61.4,1.5
327649634,0,-70.0,-62.0,-61.4,1.5
327649634,0,-69.0,-62.0,-61.5,1.5
327649634,0,-67.0,-62.0,-61.5,1.5
327649634,0,-69.0,-62.0,-61.5,1.5
327649634,0,-68.0,-62.0,-61.5,1.5
327649634,0,-67.0,-62.5,-61.5,1.5
327649634,0,-68.0,-63.0,-61.6,1.5
327649634,0,-67.0,-63.0,-61.6,1.5
327649634,0,-69.0,-63.0,-61.7,1.5
327649634,0,-68.0,-63.0,-61.7,1.5
327649634,0,-68.0,-63.0,-61.8,1.5
327649634,0,-71.0,-65.0,-61.9,1.5
327649634,0,-73.0,-67.0,-62.0,1.5
327649634,0,-72.0,-67.0,-62.2,1.5
327649634,0,-73.0,-67.5,-62.4,1.5
327649634,0,-71.0,-68.0,-62.5,1.5
327649634,0,-71.0,-68.0,-62.7,1.5
281371689,0,-82.0,-72.5,-36.3,0.5
327649634,0,-72.0,-68.0,-62.9,1.5
327649634,0,-73.0,-68.0,-63.1,1.5
327649634,0,-73.0,-68.0,-63.2,1.5
327649634,0,-71.0,-68.0,-63.4,1.5
327649634,0,-72.0,-68.0,-63.6,1.5
327649634,0,-71.0,-68.0,-63.7,1.5
327649634,0,-71.0,-68.5,-63.9,1.5
327649634,0,-71.0,-69.0,-64.1,1.5
327649634,0,-72.0,-69.0,-64.3,1.5
327649634,0,-73.0,-69.0,-64.5,1.5
327649634,0,-72.0,-69.0,-64.6,1.5
327649634,0,-72.0,-69.0,-64.8,1.5
281371689,0,-82.0,-76.0,-54.7,0.5
327649634,0,-73.0,-69.0,-64.9,1.5
327649634,0,-73.0,-69.0,-65.1,3.5
327649634,0,-73.0,-69.0,-65.3,3.5
327649634,0,-73.0,-69.5,-65.4,3.5
327649634,0,-63.0,-63.5,-65.3,3.5
327649634,0,-63.0,-63.0,-65.3,3.5
327649634,0,-64.0,-63.5,-65.2,3.5
327649634,0,-64.0,-64.0,-65.1,3.5
327649634,0,-64.0,-64.0,-65.1,3.5
327649634,0,-64.0,-64.0,-65.1,3.5
327649634,0,-64.0,-64.0,-65.0,3.5
327649634,0,-64.0,-64.0,-65.0,1.5
327649634,0,-63.0,-64.0,-65.0,1.5
327649634,0,-64.0,-64.0,-64.9,1.5
327649634,0,-64.0,-64.0,-64.9,1.5
327649634,0,-64.0,-64.0,-64.9,1.5
327649634,0,-64.0,-64.0,-64.9,1.5
327649634,0,-64.0,-64.0,-64.8,1.5
327649634,0,-64.0,-64.0,-64.8,1.5
327649634,0,-64.0,-64.0,-64.8,1.5
327649634,0,-64.0,-64.0,-64.8,1.5
327649634,0,-64.0,-64.0,-64.7,1.5
327649634,0,-64.0,-64.0,-64.7,1.5
327649634,0,-64.0,-64.0,-64.7,1.5
327649634,0,-64.0,-64.0,-64.7,1.5
327649634,0,-68.0,-64.0,-64.7,1.5
327649634,0,-68.0,-64.0,-64.7,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.6,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-67.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-69.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.5,1.5
327649634,0,-68.0,-64.0,-64.4,1.5
327649634,0,-68.0,-64.0,-64.4,1.5
327649634,0,-67.0,-64.0,-64.4,1.5
327649634,0,-66.0,-64.0,-64.4,1.5
327649634,0,-74.0,-64.0,-64.4,1.5
327649634,0,-74.0,-65.0,-64.4,1.5
327649634,0,-74.0,-66.5,-64.5,1.5
327649634,0,-74.0,-67.0,-64.5,1.5
327649634,0,-73.0,-67.5,-64.6,1.5
327649634,0,-72.0,-68.0,-64.6,1.5
327649634,0,-72.0,-68.0,-64.7,1.5
327649634,0,-72.0,-68.0,-64.7,1.5
327649634,0,-73.0,-68.0,-64.8,1.5
327649634,0,-81.0,-68.0,-64.9,1.5
281371689,0,-80.0,-76.5,-63.2,1.5
327649634,0,-81.0,-68.0,-64.9,1.5
327649634,0,-79.0,-68.0,-65.0,1.5
327649634,0,-76.0,-68.0,-65.0,3.5
327649634,0,-74.0,-68.0,-65.1,3.5
327649634,0,-74.0,-68.0,-65.1,3.5
327649634,0,-74.0,-68.0,-65.2,3.5
327649634,0,-74.0,-68.0,-65.3,3.5
327649634,0,-76.0,-68.0,-65.3,3.5
281371689,0,-79.0,-77.0,-67.7,3.5
327649634,0,-74.0,-68.0,-65.4,3.5
327649634,0,-73.0,-68.0,-65.4,3.5
327649634,0,-73.0,-68.0,-65.5,3.5
327649634,0,-72.0,-68.0,-65.5,3.5
327649634,0,-72.0,-68.0,-65.6,3.5
327649634,0,-73.0,-68.5,-65.6,3.5
281371689,0,-73.0,-76.0,-69.9,3.5
281371689,0,-76.0,-76.0,-71.3,3.5
281371689,0,-70.0,-77.5,-72.5,3.5
281371689,0,-70.0,-76.0,-73.1,3.5
281371689,0,-70.0,-76.0,-73.5,3.5
281371689,0,-70.0,-76.0,-73.9,3.5
281371689,0,-69.0,-74.5,-73.9,3.5
281371689,0,-70.0,-73.0,-73.8,3.5
281371689,0,-70.0,-71.5,-73.6,3.5
281371689,0,-70.0,-70.0,-73.3,3.5
281371689,0,-70.0,-70.0,-73.0,3.5
281371689,0,-70.0,-70.0,-72.7,3.5
281371689,0,-69.0,-70.0,-72.5,3.5
281371689,0,-69.0,-70.0,-72.3,3.5
281371689,0,-69.0,-70.0,-72.2,3.5
281371689,0,-70.0,-70.0,-72.0,3.5
281371689,0,-70.0,-70.0,-71.9,3.5
281371689,0,-70.0,-70.0,-71.8,3.5
281371689,0,-70.0,-70.0,-71.7,3.5
281371689,0,-80.0,-70.0,-71.6,3.5
281371689,0,-81.0,-70.0,-71.5,3.5
281371689,0,-80.0,-70.0,-71.4,3.5
281371689,0,-81.0,-70.0,-71.3,3.5
281371689,0,-82.0,-70.0,-71.3,3.5
281371689,0,-82.0,-70.0,-71.2,3.5
281371689,0,-80.0,-70.0,-71.2,3.5
281371689,0,-80.0,-70.0,-71.1,3.5
281371689,0,-82.0,-70.0,-71.1,3.5
281371689,0,-81.0,-70.0,-71.0,3.5
281371689,0,-80.0,-70.0,-71.0,3.5
281371689,0,-80.0,-70.0,-70.9,3.5
281371689,0,-79.0,-71.5,-71.0,3.5
716634673,1,-92.0,-89.0,-44.5,0.5
281371689,0,-79.0,-73.0,-71.0,3.5
281371689,0,-78.0,-74.5,-71.2,3.5
281371689,0,-78.0,-76.0,-71.3,3.5
281371689,0,-78.0,-76.0,-71.5,3.5
281371689,0,-76.0,-76.0,-71.7,3.5
327649634,0,-71.0,-67.0,-65.7,3.5
327649634,0,-72.0,-71.0,-65.8,3.5
327649634,0,-75.0,-71.5,-65.9,3.5
716634673,1,-91.0,-90.0,-66.6,1.5
327649634,0,-76.0,-72.0,-66.0,3.5
327649634,0,-75.0,-72.0,-66.2,3.5
327649634,0,-75.0,-72.0,-66.3,3.5
327649634,0,-74.0,-72.0,-66.4,3.5
327649634,0,-62.0,-72.0,-66.6,3.5
716634673,1,-89.0,-90.0,-76.3,3.5
327649634,0,-62.0,-72.0,-66.7,3.5
716634673,1,-90.0,-90.0,-80.9,3.5
327649634,0,-62.0,-72.0,-66.9,3.5
327649634,0,-63.0,-72.0,-67.0,3.5
327649634,0,-62.0,-72.0,-67.1,3.5
327649634,0,-63.0,-71.5,-67.3,3.5
327649634,0,-73.0,-72.0,-67.4,3.5
327649634,0,-73.0,-72.0,-67.5,3.5
327649634,0,-73.0,-72.0,-67.7,3.5
327649634,0,-74.0,-72.0,-67.8,3.5
327649634,0,-73.0,-73.0,-68.0,3.5
327649634,0,-73.0,-73.0,-68.1,3.5
327649634,0,-74.0,-73.0,-68.3,3.5
327649634,0,-75.0,-73.0,-68.4,3.5
281371689,0,-77.0,-69.5,-71.6,3.5
327649634,0,-74.0,-73.0,-68.6,3.5
327649634,0,-74.0,-73.0,-68.7,3.5
281371689,0,-78.0,-72.0,-71.6,3.5
281371689,0,-78.0,-72.0,-71.6,3.5
281371689,0,-78.0,-72.5,-71.7,3.5
281371689,0,-77.0,-73.0,-71.7,3.5
327649634,0,-74.0,-71.0,-68.8,3.5
281371689,0,-79.0,-73.0,-71.7,3.5
327649634,0,-75.0,-71.0,-68.9,3.5
281371689,0,-77.0,-71.5,-71.7,3.5
327649634,0,-74.0,-72.0,-69.0,3.5
281371689,0,-77.0,-72.0,-71.7,3.5
327649634,0,-75.0,-72.0,-69.1,3.5
716634673,1,-91.0,-91.0,-83.7,3.5
281371689,0,-78.0,-72.0,-71.7,3.5
327649634,0,-74.0,-72.5,-69.2,3.5
327649634,0,-72.0,-67.5,-69.1,3.5
281371689,0,-69.0,-71.5,-71.7,3.5
281371689,0,-79.0,-72.0,-71.7,3.5
327649634,0,-75.0,-72.0,-69.2,3.5
281371689,0,-77.0,-72.5,-71.8,3.5
327649634,0,-76.0,-72.0,-69.3,3.5
281371689,0,-79.0,-73.0,-71.8,3.5
327649634,0,-77.0,-72.0,-69.4,3.5
281371689,0,-80.0,-73.0,-71.8,3.5
327649634,0,-76.0,-72.0,-69.5,3.5
327649634,0,-75.0,-72.0,-69.5,3.5
281371689,0,-78.0,-73.0,-71.9,3.5
281371689,0,-68.0,-70.5,-71.8,3.5
281371689,0,-79.0,-72.0,-71.8,3.5
281371689,0,-79.0,-72.0,-71.8,3.5
327649634,0,-75.0,-67.5,-69.5,3.5
281371689,0,-78.0,-72.0,-71.8,3.5
327649634,0,-74.0,-72.0,-69.6,3.5
281371689,0,-78.0,-72.5,-71.9,3.5
281371689,0,-73.0,-72.5,-71.9,3.5
281371689,0,-74.0,-73.5,-71.9,3.5
281371689,0,-73.0,-73.0,-71.9,3.5
281371689,0,-72.0,-73.0,-72.0,3.5
281371689,0,-74.0,-73.0,-72.0,3.5
327649634,0,-62.0,-72.0,-69.6,3.5
281371689,0,-72.0,-73.0,-72.0,3.5
281371689,0,-69.0,-73.5,-72.0,3.5
281371689,0,-70.0,-73.0,-72.1,3.5
281371689,0,-69.0,-73.0,-72.1,3.5
327649634,0,-71.0,-72.0,-69.7,3.5
281371689,0,-68.0,-72.0,-72.1,3.5
281371689,0,-69.0,-72.0,-72.1,3.5
281371689,0,-81.0,-72.0,-72.1,3.5
327649634,0,-74.0,-71.0,-69.7,3.5
716634673,1,-91.0,-88.0,-84.7,3.5
281371689,0,-82.0,-72.5,-72.1,3.5
327649634,0,-77.0,-71.0,-69.8,3.5
281371689,0,-82.0,-72.5,-72.1,3.5
716634673,1,-91.0,-88.0,-85.4,8.0
281371689,0,-82.0,-73.0,-72.1,3.5
281371689,0,-82.0,-73.0,-72.1,3.5
716634673,1,-92.0,-90.0,-86.1,8.0
327649634,0,-72.0,-67.5,-69.7,3.5
281371689,0,-82.0,-70.0,-72.1,3.5
327649634,0,-74.0,-72.0,-69.8,3.5
281371689,0,-82.0,-70.0,-72.0,3.5
327649634,0,-75.0,-72.0,-69.8,3.5
327649634,0,-75.0,-72.0,-69.9,3.5
281371689,0,-82.0,-71.5,-72.0,3.5
327649634,0,-62.0,-72.5,-70.0,3.5
327649634,0,-62.0,-72.0,-70.0,3.5
281371689,0,-74.0,-70.0,-72.0,3.5
327649634,0,-62.0,-72.0,-70.1,3.5
281371689,0,-74.0,-72.0,-72.0,3.5
327649634,0,-63.0,-72.0,-70.1,3.5
281371689,0,-75.0,-74.0,-72.0,3.5
327649634,0,-62.0,-67.5,-70.1,3.5
281371689,0,-73.0,-74.0,-72.1,3.5
327649634,0,-62.0,-63.0,-69.9,3.5
281371689,0,-74.0,-74.0,-72.1,3.5
327649634,0,-62.0,-62.5,-69.7,3.5
281371689,0,-68.0,-74.0,-72.1,3.5
716634673,1,-87.0,-91.0,-45.5,0.5
281371689,0,-70.0,-73.5,-72.2,3.5
327649634,0,-72.0,-63.0,-69.5,3.5
716634673,1,-86.0,-91.0,-67.7,1.5
327649634,0,-72.0,-62.5,-69.3,3.5
281371689,0,-70.0,-74.0,-72.2,3.5
327649634,0,-72.0,-63.0,-69.1,3.5
281371689,0,-70.0,-74.0,-72.2,3.5
327649634,0,-71.0,-67.0,-69.0,3.5
281371689,0,-69.0,-73.5,-72.3,3.5
327649634,0,-72.0,-71.0,-69.1,3.5
716634673,1,-85.0,-90.5,-77.2,3.5
281371689,0,-82.0,-74.0,-72.3,3.5
281371689,0,-82.0,-73.5,-72.3,3.5
327649634,0,-75.0,-63.0,-68.9,3.5
716634673,1,-91.0,-90.5,-81.7,3.5
327649634,0,-75.0,-67.0,-68.8,3.5
281371689,0,-83.0,-74.0,-72.3,3.5
716634673,1,-92.0,-91.0,-84.3,3.5
281371689,0,-80.0,-74.0,-72.4,3.5
327649634,0,-76.0,-71.0,-68.9,3.5
327649634,0,-77.0,-63.0,-68.7,3.5
327649634,0,-77.0,-63.0,-68.5,3.5
327649634,0,-76.0,-67.0,-68.4,3.5
281371689,0,-80.0,-84.0,-72.6,3.5
281371689,0,-94.0,-84.0,-72.8,3.5
281371689,0,-87.0,-85.5,-73.1,3.5
281371689,0,-87.0,-87.0,-73.4,3.5
327649634,0,-74.0,-72.5,-68.6,3.5
327649634,0,-73.0,-73.0,-68.7,3.5
281371689,0,-82.0,-85.5,-73.7,3.5
281371689,0,-85.0,-85.0,-74.1,3.5
281371689,0,-85.0,-85.0,-74.4,3.5
281371689,0,-85.0,-85.0,-74.8,3.5
281371689,0,-85.0,-85.0,-75.1,8.0
281371689,0,-74.0,-80.5,-40.3,0.5
281371689,0,-74.0,-75.0,-56.7,1.5
281371689,0,-74.0,-74.5,-63.7,1.5
281371689,0,-74.0,-74.0,-66.9,3.5
281371689,0,-74.0,-74.0,-68.7,3.5
281371689,0,-74.0,-74.0,-69.9,3.5
281371689,0,-74.0,-74.0,-70.6,3.5
281371689,0,-74.0,-74.0,-71.2,3.5
281371689,0,-74.0,-74.0,-71.6,3.5
281371689,0,-74.0,-74.0,-71.9,3.5
281371689,0,-74.0,-74.0,-72.1,3.5
281371689,0,-74.0,-74.0,-72.3,3.5
281371689,0,-74.0,-74.0,-72.5,3.5
281371689,0,-74.0,-74.0,-72.6,3.5
281371689,0,-74.0,-74.0,-72.8,3.5
281371689,0,-82.0,-74.0,-72.8,3.5
281371689,0,-81.0,-74.0,-72.9,3.5
281371689,0,-82.0,-74.0,-73.0,3.5
281371689,0,-82.0,-74.0,-73.1,3.5
281371689,0,-82.0,-74.0,-73.1,3.5
281371689,0,-82.0,-74.0,-73.2,3.5
281371689,0,-82.0,-74.0,-73.2,3.5
281371689,0,-82.0,-74.0,-73.3,3.5
281371689,0,-81.0,-74.0,-73.3,3.5
281371689,0,-82.0,-74.0,-73.3,3.5
281371689,0,-82.0,-74.0,-73.4,3.5
281371689,0,-82.0,-74.5,-73.4,3.5
281371689,0,-83.0,-75.0,-73.5,3.5
281371689,0,-83.0,-78.0,-73.7,3.5
281371689,0,-82.0,-81.0,-74.0,3.5
281371689,0,-82.0,-81.0,-74.3,3.5
281371689,0,-83.0,-81.0,-74.6,3.5
281371689,0,-82.0,-81.5,-74.9,3.5
281371689,0,-82.0,-82.0,-75.2,8.0
281371689,0,-82.0,-82.0,-75.6,8.0
281371689,0,-82.0,-82.0,-75.9,8.0
281371689,0,-82.0,-82.0,-76.2,8.0
281371689,0,-82.0,-82.0,-76.5,8.0
281371689,0,-42.0,-42.0,-21.0,0.5
281371689,0,-42.0,-42.0,-29.7,0.5
281371689,0,-42.0,-42.0,-33.8,0.5
281371689,0,-42.0,-42.0,-36.1,0.5
281371689,0,-42.0,-42.0,-37.4,0.5
281371689,0,-42.0,-42.0,-38.3,0.5
281371689,0,-42.0,-42.0,-38.9,0.5
281371689,0,-42.0,-42.0,-39.4,0.5
281371689,0,-42.0,-42.0,-39.7,0.5
281371689,0,-42.0,-42.0,-40.0,0.5
281371689,0,-42.0,-42.0,-40.2,0.5
281371689,0,-42.0,-42.0,-40.4,0.5
281371689,0,-42.0,-42.0,-40.6,0.5
281371689,0,-41.0,-42.0,-40.7,0.5
281371689,0,-41.0,-42.0,-40.8,0.5
281371689,0,-42.0,-42.0,-40.9,0.5
281371689,0,-40.0,-42.0,-41.0,0.5
281371689,0,-42.0,-42.0,-41.0,0.5
281371689,0,-42.0,-42.0,-41.1,0.5
281371689,0,-42.0,-42.0,-41.1,0.5
281371689,0,-42.0,-42.0,-41.2,0.5
281371689,0,-40.0,-42.0,-41.2,0.5
281371689,0,-42.0,-42.0,-41.3,0.5
281371689,0,-42.0,-42.0,-41.3,0.5
281371689,0,-42.0,-42.0,-41.3,0.5
281371689,0,-40.0,-42.0,-41.4,0.5
281371689,0,-42.0,-42.0,-41.4,0.5
281371689,0,-42.0,-42.0,-41.4,0.5
281371689,0,-42.0,-42.0,-41.5,0.5
281371689,0,-42.0,-42.0,-41.5,0.5
281371689,0,-42.0,-42.0,-41.5,0.5
281371689,0,-42.0,-42.0,-41.5,0.5
281371689,0,-40.0,-42.0,-41.5,0.5
281371689,0,-41.0,-42.0,-41.5,0.5
281371689,0,-41.0,-42.0,-41.6,0.5
281371689,0,-41.0,-42.0,-41.6,0.5
281371689,0,-41.0,-42.0,-41.6,0.5
281371689,0,-45.0,-42.0,-41.6,0.5
281371689,0,-45.0,-42.0,-41.6,0.5
281371689,0,-45.0,-42.0,-41.6,0.5
281371689,0,-45.0,-42.0,-41.6,0.5
281371689,0,-45.0,-42.0,-41.6,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-45.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.7,0.5
281371689,0,-44.0,-42.0,-41.8,0.5
281371689,0,-44.0,-42.0,-41.8,0.5
281371689,0,-44.0,-42.0,-41.8,0.5
281371689,0,-44.0,-42.0,-41.8,0.5
281371689,0,-44.0,-42.0,-41.8,0.5
281371689,0,-44.0,-43.0,-41.8,0.5
327649634,0,-42.0,-44.0,-22.0,0.5
327649634,0,-42.0,-42.0,-30.4,0.5
716634673,1,-80.0,-81.0,-40.5,0.5
716634673,1,-80.0,-81.0,-59.7,0.5
716634673,1,-85.0,-81.0,-68.3,1.5
716634673,1,-85.0,-81.0,-72.4,1.5
716634673,1,-85.0,-81.0,-74.7,1.5
327649634,0,-46.0,-44.0,-34.9,0.5
716634673,1,-85.0,-81.0,-76.1,3.5
716634673,1,-85.0,-81.0,-77.1,3.5
327649634,0,-46.0,-46.0,-38.0,0.5
716634673,1,-85.0,-81.0,-77.7,3.5
327649634,0,-46.0,-46.0,-39.9,0.5
327649634,0,-45.0,-46.0,-41.1,0.5
327649634,0,-42.0,-45.0,-41.8,0.5
716634673,1,-85.0,-82.0,-78.4,3.5
327649634,0,-46.0,-45.0,-42.3,0.5
327649634,0,-46.0,-45.0,-42.7,0.5
327649634,0,-48.0,-45.0,-42.9,0.5
281371689,0,-41.0,-41.0,-20.5,0.5
281371689,0,-41.0,-41.0,-29.0,0.5
327649634,0,-42.0,-42.0,-42.8,0.5
281371689,0,-45.0,-41.0,-33.0,0.5
281371689,0,-44.0,-41.0,-35.2,0.5
327649634,0,-46.0,-42.0,-42.8,0.5
281371689,0,-45.0,-41.0,-36.5,0.5
327649634,0,-46.0,-42.0,-42.7,0.5
327649634,0,-46.0,-42.0,-42.6,0.5
281371689,0,-45.0,-41.0,-37.4,0.5
327649634,0,-46.0,-43.5,-42.7,0.5
281371689,0,-45.0,-41.0,-38.0,0.5
281371689,0,-41.0,-41.0,-38.4,0.5
327649634,0,-42.0,-43.5,-42.8,0.5
281371689,0,-45.0,-41.0,-38.8,0.5
327649634,0,-46.0,-45.0,-42.9,0.5
327649634,0,-46.0,-45.0,-43.1,0.5
281371689,0,-45.0,-42.0,-39.1,0.5
327649634,0,-46.0,-45.0,-43.2,0.5
281371689,0,-45.0,-43.0,-39.6,0.5
716634673,1,-85.0,-83.0,-41.5,0.5
281371689,0,-45.0,-43.0,-39.9,0.5
327649634,0,-46.0,-45.0,-43.3,0.5
281371689,0,-45.0,-43.0,-40.2,0.5
716634673,1,-85.0,-83.0,-61.3,0.5
327649634,0,-46.0,-45.0,-43.4,0.5
327649634,0,-42.0,-45.0,-43.5,0.5
327649634,0,-42.0,-45.0,-43.6,0.5
281371689,0,-41.0,-41.0,-40.3,0.5
327649634,0,-42.0,-45.0,-43.6,0.5
327649634,0,-46.0,-45.0,-43.7,0.5
281371689,0,-45.0,-41.0,-40.3,0.5
327649634,0,-46.0,-45.0,-43.8,0.5
281371689,0,-45.0,-42.0,-40.5,0.5
281371689,0,-45.0,-43.0,-40.7,0.5
281371689,0,-45.0,-43.0,-40.8,0.5
327649634,0,-46.0,-45.0,-43.8,0.5
281371689,0,-45.0,-43.0,-41.0,0.5
327649634,0,-46.0,-45.0,-43.9,0.5
327649634,0,-46.0,-45.0,-43.9,0.5
281371689,0,-45.0,-43.0,-41.1,0.5
327649634,0,-46.0,-45.0,-44.0,0.5
327649634,0,-50.0,-46.0,-44.1,0.5
281371689,0,-43.0,-45.0,-41.3,0.5
327649634,0,-49.0,-46.0,-44.1,0.5
281371689,0,-43.0,-45.0,-41.6,0.5
327649634,0,-49.0,-46.0,-44.2,0.5
327649634,0,-48.0,-46.0,-44.3,0.5
281371689,0,-44.0,-44.5,-41.7,0.5
327649634,0,-48.0,-46.0,-44.3,0.5
327649634,0,-48.0,-46.0,-44.4,0.5
327649634,0,-48.0,-46.0,-44.5,0.5
327649634,0,-48.0,-46.0,-44.5,0.5
327649634,0,-47.0,-46.0,-44.6,0.5
327649634,0,-47.0,-46.5,-44.6,0.5
281371689,0,-44.0,-44.0,-41.9,0.5
327649634,0,-48.0,-47.0,-44.7,0.5
327649634,0,-47.0,-47.0,-44.8,0.5
281371689,0,-42.0,-44.0,-42.0,0.5
327649634,0,-47.0,-47.0,-44.9,0.5
327649634,0,-47.0,-47.0,-44.9,0.5
327649634,0,-47.0,-47.0,-45.0,0.5
327649634,0,-46.0,-47.0,-45.1,0.5
327649634,0,-46.0,-47.0,-45.1,0.5
281371689,0,-42.0,-44.5,-42.1,0.5
327649634,0,-46.0,-47.0,-45.2,0.5
327649634,0,-46.0,-47.0,-45.2,0.5
327649634,0,-43.0,-47.0,-45.3,0.5
327649634,0,-43.0,-47.0,-45.3,0.5
327649634,0,-42.0,-47.0,-45.4,0.5
327649634,0,-42.0,-46.5,-45.4,0.5
327649634,0,-42.0,-46.0,-45.4,0.5
327649634,0,-42.0,-46.0,-45.5,0.5
327649634,0,-42.0,-46.0,-45.5,0.5
327649634,0,-42.0,-46.0,-45.5,0.5
327649634,0,-42.0,-46.0,-45.5,0.5
327649634,0,-42.0,-46.0,-45.5,0.5
327649634,0,-42.0,-46.0,-45.5,0.5
327649634,0,-43.0,-46.0,-45.5,0.5
327649634,0,-43.0,-46.0,-45.5,0.5
281371689,0,-44.0,-44.0,-42.2,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
281371689,0,-44.0,-44.0,-42.3,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
281371689,0,-44.0,-44.0,-42.4,0.5
327649634,0,-43.0,-46.0,-45.6,0.5
327649634,0,-43.0,-44.5,-45.6,0.5
327649634,0,-43.0,-43.0,-45.5,0.5
327649634,0,-43.0,-43.0,-45.5,0.5
327649634,0,-43.0,-43.0,-45.4,0.5
327649634,0,-43.0,-43.0,-45.4,0.5
327649634,0,-43.0,-43.0,-45.3,0.5
327649634,0,-43.0,-43.0,-45.3,0.5
327649634,0,-47.0,-43.0,-45.2,0.5
327649634,0,-47.0,-43.0,-45.2,0.5
327649634,0,-47.0,-43.0,-45.2,0.5
327649634,0,-47.0,-43.0,-45.1,0.5
327649634,0,-47.0,-43.0,-45.1,0.5
281371689,0,-48.0,-44.0,-42.4,0.5
327649634,0,-47.0,-43.0,-45.0,0.5
327649634,0,-47.0,-43.0,-45.0,0.5
327649634,0,-47.0,-43.0,-44.9,0.5
327649634,0,-47.0,-43.0,-44.9,0.5
281371689,0,-48.0,-44.0,-42.5,0.5
327649634,0,-47.0,-43.0,-44.9,0.5
327649634,0,-47.0,-43.0,-44.8,0.5
327649634,0,-47.0,-43.0,-44.8,0.5
327649634,0,-47.0,-43.0,-44.7,0.5
281371689,0,-48.0,-44.0,-42.6,0.5
327649634,0,-47.0,-43.0,-44.7,0.5
327649634,0,-47.0,-43.0,-44.7,0.5
716634673,1,-74.0,-76.0,-67.2,1.5
327649634,0,-47.0,-43.0,-44.6,0.5
