id,phone,timestamp,rssi_raw,rssi_median,rssi_kalman,distance
251879309,0,1660509010,-70.0,-72.0,-71.9112914600015,3.5
251879309,0,1660509012,-78.0,-72.0,-71.91238699231161,3.5
251879309,0,1660509012,-80.0,-72.5,-71.91956164605534,3.5
251879309,0,1660509014,-80.0,-73.0,-71.93267013730068,3.5
251879309,0,1660509014,-81.0,-73.0,-71.94560092109522,3.5
251879309,0,1660509016,-72.0,-72.5,-71.95230708409657,3.5
251879309,0,1660509022,-79.0,-72.5,-71.95888880106386,3.5
251879309,0,1660509024,-73.0,-72.5,-71.96534898060604,3.5
251879309,0,1660509025,-64.0,-72.0,-71.96575997492681,3.5
251879309,0,1660509028,-79.0,-72.0,-71.96616147140199,3.5
251879309,0,1660509030,-73.0,-72.5,-71.97235077300351,3.5
251879309,0,1660509032,-80.0,-73.0,-71.98419089284965,3.5
251879309,0,1660509034,-89.0,-73.0,-71.99587882207217,3.5
251879309,0,1660509036,-77.0,-75.0,-72.03039427756605,3.5
251879309,0,1660509038,-69.0,-73.0,-72.04173488820787,3.5
251879309,0,1660509041,-73.0,-73.0,-72.05291944681595,3.5
251879309,0,1660509043,-70.0,-73.0,-72.06394941778835,3.5
251879309,0,1660509045,-82.0,-73.0,-72.07482630165467,3.5
251879309,0,1660509047,-83.0,-75.0,-72.10873718109055,3.5
251879309,0,1660509047,-73.0,-73.0,-72.11924623237067,3.5
251879309,0,1660509049,-76.0,-73.0,-72.12960074802491,3.5
251879309,0,1660509049,-74.0,-73.5,-72.14566314279728,3.5
251879309,0,1660509051,-83.0,-74.0,-72.16743689510861,3.5
251879309,0,1660509053,-71.0,-74.0,-72.18909496986254,3.5
251879309,0,1660509055,-73.0,-73.0,-72.19873818884702,3.5
251879309,0,1660509057,-70.0,-73.0,-72.2082302052095,3.5
251879309,0,1660509059,-83.0,-73.5,-72.22347353429578,3.5
251879309,0,1660509061,-71.0,-74.0,-72.24445714857131,3.5
251879309,0,1660509064,-83.0,-74.0,-72.26531060081918,3.5
251879309,0,1660509066,-72.0,-74.0,-72.2860276743768,3.5
251879309,0,1660509066,-82.0,-75.0,-72.31860656479056,3.5
251879309,0,1660509068,-74.0,-75.0,-72.35126526276804,3.5
251879309,0,1660509070,-71.0,-75.0,-72.38398206103345,3.5
251879309,0,1660509072,-84.0,-74.0,-72.40421506148567,3.5
251879309,0,1660509074,-71.0,-73.5,-72.4179811673681,3.5
251879309,0,1660509076,-61.0,-73.5,-72.43155094240177,3.5
251879309,0,1660509078,-89.0,-74.0,-72.45118505448768,3.5
251879309,0,1660509083,-71.0,-73.0,-72.45807536138268,3.5
251879309,0,1660509085,-73.0,-73.0,-72.46483121708769,3.5
390275417,1,1660509085,-90.0,-89.5,-66.2160882286748,1.5
251879309,0,1660509087,-74.0,-74.0,-72.48383478691215,3.5
251879309,0,1660509091,-96.0,-74.0,-72.50265469596246,3.5
251879309,0,1660509091,-71.0,-74.0,-72.5212879967425,3.5
390275417,1,1660509094,-94.0,-90.0,-67.14564230999666,1.5
251879309,0,1660509096,-72.0,-73.0,-72.52725897928441,3.5
251879309,0,1660509098,-97.0,-73.0,-72.5331103789599,3.5
251879309,0,1660509100,-71.0,-73.0,-72.53884535115039,3.5
251879309,0,1660509102,-71.0,-73.0,-72.54446695119627,3.5
390275417,1,1660509104,-62.0,-90.0,-68.2002874297029,1.5
251879309,0,1660509104,-62.0,-73.0,-72.54997813798518,3.5
251879309,0,1660509106,-74.0,-73.0,-72.55538177740208,3.5
251879309,0,1660509113,-66.0,-72.0,-72.54876285196377,3.5
251879309,0,1660509115,-76.0,-72.5,-72.54818539896475,3.5
251879309,0,1660509119,-77.0,-73.0,-72.55347574789961,3.5
390275417,1,1660509125,-90.0,-89.5,-69.3430417929669,1.5
251879309,0,1660509126,-87.0,-73.0,-72.55866671794017,3.5
251879309,0,1660509129,-67.0,-72.0,-72.55221835868859,3.5
251879309,0,1660509131,-94.0,-73.0,-72.55735607874196,3.5
251879309,0,1660509133,-70.0,-72.0,-72.55100568603082,3.5
251879309,0,1660509135,-65.0,-72.0,-72.54476416811887,3.5
251879309,0,1660509137,-71.0,-72.0,-72.5386292259415,3.5
251879309,0,1660509139,-65.0,-71.0,-72.52140239094604,3.5
251879309,0,1660509139,-72.0,-71.5,-72.50992111213071,3.5
251879309,0,1660509141,-69.0,-71.0,-72.49296769695329,3.5
251879309,0,1660509143,-67.0,-71.0,-72.47614328301007,3.5
251879309,0,1660509145,-76.0,-71.0,-72.45945102794136,3.5
251879309,0,1660509147,-75.0,-71.0,-72.44289390590204,3.5
251879309,0,1660509149,-68.0,-71.0,-72.42647470913575,3.5
251879309,0,1660509152,-82.0,-71.0,-72.41019604989823,3.5
251879309,0,1660509154,-75.0,-71.5,-72.3997814421248,3.5
251879309,0,1660509156,-74.0,-71.5,-72.38951087830122,3.5
251879309,0,1660509158,-86.0,-71.5,-72.3793828369745,3.5
251879309,0,1660509160,-74.0,-73.0,-72.38643112332024,3.5
251879309,0,1660509162,-87.0,-74.0,-72.40466166345581,3.5
251879309,0,1660509163,-89.0,-74.0,-72.42276918399318,3.5
251879309,0,1660509163,-89.0,-74.0,-72.44074944014412,3.5
251879309,0,1660509165,-70.0,-74.0,-72.45859839522272,3.5
251879309,0,1660509167,-69.0,-74.0,-72.47631222062148,3.5
251879309,0,1660509167,-72.0,-74.0,-72.49388729528202,3.5
251879309,0,1660509169,-90.0,-74.0,-72.51132020468494,3.5
251879309,0,1660509171,-71.0,-74.0,-72.52860773938397,3.5
251879309,0,1660509173,-71.0,-74.0,-72.54574689311066,3.5
251879309,0,1660509175,-70.0,-72.0,-72.53937170961198,3.5
251879309,0,1660509177,-70.0,-72.0,-72.5331101563562,3.5
251879309,0,1660509177,-72.0,-72.0,-72.52695969798394,3.5
251879309,0,1660509179,-69.0,-72.0,-72.5209178625034,3.5
251879309,0,1660509179,-71.0,-71.5,-72.50928496648297,3.5
251879309,0,1660509181,-95.0,-72.0,-72.50348936314627,3.5
251879309,0,1660509183,-91.0,-72.0,-72.49779565655078,3.5
251879309,0,1660509186,-64.0,-72.0,-72.49220157334848,3.5
251879309,0,1660509186,-64.0,-71.5,-72.48112113388825,3.5
251879309,0,1660509188,-70.0,-71.0,-72.46460285516385,3.5
251879309,0,1660509192,-71.0,-71.0,-72.44821237330807,3.5
251879309,0,1660509194,-68.0,-71.0,-72.43195257924371,3.5
251879309,0,1660509196,-96.0,-71.0,-72.41582619039355,3.5
251879309,0,1660509198,-69.0,-71.0,-72.39983575243414,3.5
251879309,0,1660509202,-69.0,-71.0,-72.38398364135878,3.5
251879309,0,1660509207,-89.0,-71.5,-72.37394828014955,3.5
251879309,0,1660509211,-72.0,-72.0,-72.36971402591446,3.5
251879309,0,1660509212,-71.0,-71.0,-72.35432156035546,3.5
251879309,0,1660509212,-71.0,-71.0,-72.33906737782557,3.5
390275417,1,1660509214,-91.0,-92.5,-70.75798408111172,1.5
251879309,0,1660509215,-69.0,-71.0,-72.32395328521554,3.5
251879309,0,1660509221,-87.0,-71.0,-72.30898093853337,3.5
251879309,0,1660509222,-94.0,-71.0,-72.29415184600107,3.5
251879309,0,1660509222,-94.0,-71.0,-72.27946737132301,3.5
251879309,0,1660509226,-91.0,-71.0,-72.26492873710775,3.5
251879309,0,1660509228,-69.0,-71.0,-72.25053702842541,3.5
251879309,0,1660509232,-97.0,-71.0,-72.2362931964832,3.5
390275417,1,1660509235,-92.0,-92.5,-72.27960282826409,1.5
390275417,1,1660509238,-91.0,-92.0,-73.82789122034801,1.5
251879309,0,1660509240,-65.0,-71.0,-72.22219806240246,3.5
251879309,0,1660509244,-96.0,-71.0,-72.20825232108099,3.5
251879309,0,1660509246,-85.0,-71.5,-72.20016552482883,3.5
251879309,0,1660509248,-69.0,-71.5,-72.19220596789965,3.5
251879309,0,1660509252,-70.0,-71.5,-72.18437148635904,3.5
251879309,0,1660509256,-92.0,-72.0,-72.18229397648587,3.5
251879309,0,1660509259,-91.0,-85.0,-72.32537578127852,3.5
251879309,0,1660509261,-68.0,-78.5,-72.40216967760887,3.5
251879309,0,1660509265,-85.0,-85.0,-72.56635538695713,3.5
251879309,0,1660509267,-70.0,-78.5,-72.65217060592661,3.5
251879309,0,1660509269,-69.0,-72.0,-72.6423297084562,3.5
251879309,0,1660509273,-64.0,-85.0,-72.82720838298306,3.5
251879309,0,1660509273,-64.0,-77.5,-72.90445683587,3.5
251879309,0,1660509273,-82.0,-82.0,-73.0591692128525,3.5
251879309,0,1660509279,-69.0,-82.0,-73.22205982115536,3.5
251879309,0,1660509284,-68.0,-70.0,-73.15935410142897,3.5
251879309,0,1660509288,-69.0,-69.5,-73.08729104267404,3.5
251879309,0,1660509288,-100.0,-70.0,-73.02552949852885,3.5
251879309,0,1660509291,-65.0,-69.5,-72.95429262908287,3.5
251879309,0,1660509293,-94.0,-69.5,-72.8835149953499,3.5
251879309,0,1660509296,-32.0,-69.0,-72.80290281721575,3.5
251879309,0,1660509297,-89.0,-69.5,-72.73318357323603,3.5
251879309,0,1660509297,-89.0,-70.0,-72.6748565391227,3.5
251879309,0,1660509298,-68.0,-69.5,-72.60674549846586,3.5
251879309,0,1660509300,-32.0,-69.5,-72.53946875412416,3.5
251879309,0,1660509302,-98.0,-70.0,-72.48400630268814,3.5
251879309,0,1660509304,-32.0,-69.0,-72.40769171720852,3.5
251879309,0,1660509306,-57.0,-69.0,-72.33216028237418,3.5
251879309,0,1660509308,-94.0,-69.0,-72.25749746624125,3.5
251879309,0,1660509308,-30.0,-69.0,-72.18378221593541,3.5
251879309,0,1660509310,-91.0,-69.0,-72.11108680723865,3.5
251879309,0,1660509313,-28.0,-69.0,-72.03947676969275,3.5
251879309,0,1660509314,-89.0,-69.0,-71.96901088220558,3.5
251879309,0,1660509316,-33.0,-69.0,-71.89974123330532,3.5
390275417,1,1660509317,-77.0,-77.0,-74.10043552985225,1.5
251879309,0,1660509318,-24.0,-69.0,-71.83171333957652,3.5
251879309,0,1660509323,-90.0,-69.0,-71.7649663154198,3.5
251879309,0,1660509325,-31.0,-69.0,-71.69953308708915,3.5
390275417,1,1660509327,-67.0,-77.0,-74.33653666586974,1.5
251879309,0,1660509329,-31.0,-68.0,-71.6116985963251,3.5
390275417,1,1660509331,-71.0,-77.0,-74.54244857191532,1.5
251879309,0,1660509333,-31.0,-68.0,-71.52491383406745,3.5
251879309,0,1660509337,-30.0,-66.5,-71.40284934992738,3.5
219873460,1,1660509341,-56.0,-56.0,-28.0,0.5
251879309,0,1660509341,-47.0,-61.0,-71.14404928231967,3.5
251879309,0,1660509342,-47.0,-57.0,-70.76595619134258,3.5
251879309,0,1660509342,-94.0,-61.0,-70.47679517025239,3.5
390275417,1,1660509343,-77.0,-77.0,-74.72315905235088,1.5
251879309,0,1660509349,-30.0,-47.0,-69.73780084880244,3.5
251879309,0,1660509349,-27.0,-47.0,-68.88710189441011,3.5
251879309,0,1660509349,-27.0,-40.0,-67.61883366677473,3.5
390275417,1,1660509350,-72.0,-76.0,-74.8126163477201,1.5
251879309,0,1660509351,-30.0,-33.0,-65.76477372459242,3.5
219873460,1,1660509353,-56.0,-56.0,-40.26966292134831,0.5
390275417,1,1660509354,-72.0,-72.0,-74.6262669568026,1.5
251879309,0,1660509355,-50.0,-32.5,-63.52776510615962,1.5
219873460,1,1660509357,-55.0,-56.0,-45.922257414339185,0.5
251879309,0,1660509359,-31.0,-32.0,-60.93467801160933,1.5
251879309,0,1660509363,-23.0,-31.0,-58.01250322013155,1.5
251879309,0,1660509365,-31.0,-31.0,-54.971903854341214,0.5
219873460,1,1660509366,-54.0,-55.5,-48.735433837323285,0.5
251879309,0,1660509370,-31.0,-31.0,-51.97336935803147,0.5
251879309,0,1660509372,-31.0,-31.0,-49.15764962376445,0.5
251879309,0,1660509374,-43.0,-31.0,-46.62070178664087,0.5
251879309,0,1660509375,-44.0,-31.0,-44.40732265650878,0.5
251879309,0,1660509375,-44.0,-31.0,-42.5200104700154,0.5
251879309,0,1660509379,-30.0,-31.0,-40.93412317045571,0.5
251879309,0,1660509381,-29.0,-31.0,-39.61198851018314,0.5
251879309,0,1660509383,-31.0,-31.0,-38.512781641958995,0.5
251879309,0,1660509383,-92.0,-31.0,-37.59809502928743,0.5
251879309,0,1660509385,-29.0,-31.0,-36.83438772907807,0.5
390275417,1,1660509386,-74.0,-73.0,-74.52255319944035,1.5
251879309,0,1660509387,-29.0,-31.0,-36.19358406663002,0.5
251879309,0,1660509387,-30.0,-31.0,-35.65274757016831,0.5
251879309,0,1660509389,-27.0,-31.0,-35.193387660102985,0.5
390275417,1,1660509389,-69.0,-73.0,-74.4298808140042,1.5
251879309,0,1660509391,-24.0,-31.0,-34.80069133694729,0.5
251879309,0,1660509393,-27.0,-30.0,-34.37391321998064,0.5
390275417,1,1660509395,-78.0,-73.0,-74.34666606391478,1.5
251879309,0,1660509395,-91.0,-30.5,-34.04375216169767,0.5
251879309,0,1660509397,-27.0,-30.5,-33.7555441541191,0.5
390275417,1,1660509398,-52.0,-73.0,-74.27160436341032,1.5
251879309,0,1660509400,-92.0,-31.0,-33.5415212077053,0.5
251879309,0,1660509402,-29.0,-30.0,-33.27976278708432,0.5
390275417,1,1660509402,-57.0,-73.0,-74.20361284153594,1.5
251879309,0,1660509404,-24.0,-30.0,-33.04660919814546,0.5
251879309,0,1660509406,-27.0,-30.0,-32.83822636749461,0.5
219873460,1,1660509406,-54.0,-54.0,-50.017280055725806,0.5
390275417,1,1660509406,-57.0,-72.5,-74.11610250645754,1.5
251879309,0,1660509408,-100.0,-30.0,-32.65135338930159,0.5
390275417,1,1660509410,-57.0,-72.5,-74.03586492231993,1.5
251879309,0,1660509410,-29.0,-30.0,-32.483214458026865,0.5
219873460,1,1660509410,-54.0,-54.0,-50.82981217424387,0.5
251879309,0,1660509412,-93.0,-30.5,-32.36200246381218,0.5
251879309,0,1660509414,-29.0,-30.0,-32.22341464035855,0.5
390275417,1,1660509414,-56.0,-72.0,-73.93808615607222,1.5
219873460,1,1660509415,-55.0,-54.0,-51.38463492544777,0.5
251879309,0,1660509416,-91.0,-30.0,-32.097442758184066,0.5
251879309,0,1660509418,-29.0,-30.0,-31.982616238931044,0.5
390275417,1,1660509418,-54.0,-69.0,-73.70739594185144,1.5
219873460,1,1660509418,-54.0,-54.0,-51.78464179278387,0.5
251879309,0,1660509420,-96.0,-30.0,-31.877665574748843,0.5
251879309,0,1660509422,-27.0,-30.0,-31.781491832148323,0.5
219873460,1,1660509423,-54.0,-54.0,-52.085165516821505,0.5
390275417,1,1660509423,-57.0,-63.0,-73.20701319707462,1.5
251879309,0,1660509424,-33.0,-30.0,-31.693141050260262,0.5
251879309,0,1660509427,-29.0,-30.0,-31.611782748105107,0.5
390275417,1,1660509427,-54.0,-57.0,-72.40976924494508,1.5
219873460,1,1660509428,-54.0,-54.0,-52.31834383336737,0.5
251879309,0,1660509429,-21.0,-29.5,-31.513397513131032,0.5
251879309,0,1660509431,-22.0,-29.0,-31.399258631235895,0.5
251879309,0,1660509431,-22.0,-29.0,-31.29253301789972,0.5
390275417,1,1660509431,-56.0,-57.0,-71.57652088824139,1.5
251879309,0,1660509433,-29.0,-29.0,-31.192657464739327,0.5
251879309,0,1660509436,-27.0,-29.0,-31.09911191631956,0.5
251879309,0,1660509437,-30.0,-29.0,-31.011417053241736,0.5
390275417,1,1660509438,-57.0,-57.0,-70.7203024272283,1.5
251879309,0,1660509440,-31.0,-29.0,-30.92913172463011,0.5
251879309,0,1660509442,-27.0,-29.0,-30.851850331210397,0.5
219873460,1,1660509442,-55.0,-54.0,-52.504006290412555,0.5
251879309,0,1660509444,-30.0,-29.0,-30.779200231921504,0.5
251879309,0,1660509448,-27.0,-29.0,-30.71083922504593,0.5
251879309,0,1660509448,-32.0,-29.0,-30.646453138012827,0.5
219873460,1,1660509448,-54.0,-54.0,-52.65499779007596,0.5
390275417,1,1660509451,-57.0,-57.0,-69.85512973558015,1.5
251879309,0,1660509453,-30.0,-29.0,-30.585753547303657,0.5
219873460,1,1660509456,-55.0,-54.0,-52.77997748928012,0.5
251879309,0,1660509457,-28.0,-29.0,-30.528475640415145,0.5
251879309,0,1660509461,-30.0,-29.0,-30.474376224899242,0.5
219873460,1,1660509462,-55.0,-54.0,-52.88498039495732,0.5
251879309,0,1660509463,-29.0,-29.0,-30.42323188452908,0.5
390275417,1,1660509463,-54.0,-56.5,-68.96151951665719,1.5
390275417,1,1660509467,-57.0,-56.5,-68.08297962531896,1.5
251879309,0,1660509467,-22.0,-29.0,-30.37483727917247,0.5
251879309,0,1660509470,-29.0,-29.0,-30.329003582624864,0.5
390275417,1,1660509474,-56.0,-56.0,-67.1953493979015,1.5
251879309,0,1660509474,-30.0,-29.0,-30.28555705117568,0.5
251879309,0,1660509479,-30.0,-29.0,-30.24433771483284,0.5
251879309,0,1660509480,-68.0,-29.0,-30.205198182739014,0.5
251879309,0,1660509482,-29.0,-29.0,-30.168002554248172,0.5
251879309,0,1660509483,-26.0,-29.0,-30.13262542729389,0.5
251879309,0,1660509489,-31.0,-29.0,-30.09895099599624,0.5
251879309,0,1660509492,-96.0,-30.0,-30.096062581617126,0.5
251879309,0,1660509496,-29.0,-30.0,-30.093335392758892,0.5
251879309,0,1660509501,0.0,-29.0,-30.063124599987134,0.5
251879309,0,1660509503,-91.0,-30.0,-30.061409202775742,0.5
251879309,0,1660509505,-31.0,-30.0,-30.059783571750902,0.5
251879309,0,1660509507,-29.0,-29.5,-30.045338448461983,0.5
251879309,0,1660509509,-30.0,-30.0,-30.044191705208295,0.5
251879309,0,1660509514,-30.0,-30.0,-30.043101057910572,0.5
219873460,1,1660509516,-54.0,-54.0,-52.974332823376734,0.5
251879309,0,1660509516,-31.0,-30.0,-30.042062500440895,0.5
219873460,1,1660509518,-55.0,-54.0,-53.051211997866524,0.5
251879309,0,1660509520,-30.0,-30.0,-30.041072398718054,0.5
251879309,0,1660509526,-29.0,-30.0,-30.04012744853557,0.5
219873460,1,1660509526,-54.0,-54.0,-53.11800058811859,0.5
251879309,0,1660509530,-30.0,-30.0,-30.03922463899549,0.5
219873460,1,1660509531,-55.0,-54.0,-53.176518402867075,0.5
251879309,0,1660509533,-23.0,-30.0,-30.038361220697812,0.5
251879309,0,1660509536,-30.0,-30.0,-30.037534677979604,0.5
251879309,0,1660509537,-30.0,-30.0,-30.036742704615033,0.5
219873460,1,1660509537,-54.0,-54.0,-53.228177958057394,0.5
219873460,1,1660509540,-55.0,-54.0,-53.27409145417425,0.5
251879309,0,1660509541,-31.0,-30.0,-30.03598318248344,0.5
251879309,0,1660509546,-30.0,-30.0,-30.03525416279112,0.5
219873460,1,1660509548,-54.0,-54.0,-53.31514591458432,0.5
251879309,0,1660509550,0.0,-30.0,-30.03455384949722,0.5
251879309,0,1660509551,-26.0,-30.0,-30.033880584647957,0.5
251879309,0,1660509553,-30.0,-30.0,-30.0332328353676,0.5
251879309,0,1660509559,-29.0,-30.0,-30.032609182292127,0.5
219873460,1,1660509560,-54.0,-54.0,-53.35205696933718,0.5
219873460,1,1660509564,-54.0,-54.0,-53.3854080140526,0.5
251879309,0,1660509566,-98.0,-30.0,-30.032008309262288,0.5
251879309,0,1660509568,-31.0,-30.0,-30.031428994119022,0.5
219873460,1,1660509570,-54.0,-54.0,-53.415679162462155,0.5
251879309,0,1660509572,-30.0,-30.0,-30.03087010046616,0.5
251879309,0,1660509573,-30.0,-30.0,-30.030330570283905,0.5
251879309,0,1660509576,-30.0,-30.0,-30.029809417292345,0.5
251879309,0,1660509578,-29.0,-30.0,-30.029305720977675,0.5
251879309,0,1660509583,-96.0,-30.0,-30.028818621205215,0.5
251879309,0,1660509585,-30.0,-30.0,-30.02834731335308,0.5
251879309,0,1660509587,-30.0,-30.0,-30.02789104390876,0.5
251879309,0,1660509591,-31.0,-30.0,-30.02744910647805,0.5
251879309,0,1660509596,-23.0,-30.0,-30.027020838162006,0.5
390275417,1,1660509600,-56.0,-56.5,-66.38171373437746,1.5
251879309,0,1660509601,-31.0,-30.0,-30.02660561626294,0.5
251879309,0,1660509606,0.0,-30.0,-30.02620285528513,0.5
251879309,0,1660509608,-65.0,-30.0,-30.02581200419993,0.5
251879309,0,1660509611,-64.0,-30.0,-30.02543254394853,0.5
251879309,0,1660509613,-27.0,-30.0,-30.02506398515859,0.5
251879309,0,1660509613,-64.0,-30.0,-30.024705866053704,0.5
251879309,0,1660509616,-82.0,-30.0,-30.02435775053698,0.5
251879309,0,1660509617,-54.0,-30.5,-30.030968228238443,0.5
251879309,0,1660509620,-63.0,-31.0,-30.044313537586323,0.5
251879309,0,1660509622,-56.0,-31.0,-30.057420343924047,0.5
251879309,0,1660509626,-60.0,-31.0,-30.07029271259422,0.5
251879309,0,1660509627,-57.0,-31.0,-30.08293469179891,0.5
251879309,0,1660509631,-62.0,-42.5,-30.251042153340503,0.5
251879309,0,1660509632,-96.0,-54.0,-30.607070744758964,0.5
251879309,0,1660509634,-66.0,-56.5,-31.078677492095363,0.5
251879309,0,1660509636,-56.0,-56.0,-31.63730899221636,0.5
251879309,0,1660509636,-61.0,-56.5,-32.314552782100726,0.5
251879309,0,1660509638,-66.0,-58.5,-33.175871907676445,0.5
251879309,0,1660509640,-63.0,-60.5,-34.26479649454458,0.5
251879309,0,1660509644,-65.0,-60.5,-35.531721205805184,0.5
251879309,0,1660509644,-28.0,-60.0,-36.93761060103119,0.5
251879309,0,1660509645,-59.0,-59.5,-38.443498470614266,0.5
251879309,0,1660509647,-61.0,-60.5,-40.11133525636873,0.5
251879309,0,1660509649,-64.0,-61.0,-41.87635106750976,0.5
251879309,0,1660509651,-59.0,-61.0,-43.64872329752837,0.5
251879309,0,1660509651,-59.0,-60.5,-45.324183891081056,0.5
251879309,0,1660509653,-63.0,-61.0,-46.95584675546251,0.5
251879309,0,1660509657,-60.0,-61.0,-48.46510495301732,0.5
251879309,0,1660509657,-91.0,-61.0,-49.83363076514156,0.5
251879309,0,1660509661,-59.0,-61.0,-51.05544418524092,0.5
251879309,0,1660509663,-65.0,-61.5,-52.18811551554037,0.5
251879309,0,1660509666,-64.0,-62.5,-53.291092287350025,0.5
251879309,0,1660509667,-65.0,-63.0,-54.315758726231124,0.5
251879309,0,1660509669,-58.0,-62.0,-55.11315522508812,1.5
251879309,0,1660509671,-64.0,-62.0,-55.80536998698314,1.5
390275417,1,1660509672,-55.0,-56.0,-65.57537047279601,1.5
251879309,0,1660509673,-64.0,-62.5,-56.45483124367771,1.5
251879309,0,1660509675,-64.0,-63.0,-57.06875583862226,1.5
251879309,0,1660509678,-64.0,-63.0,-57.60765286561574,1.5
390275417,1,1660509679,-51.0,-55.5,-64.77978649508867,0.5
251879309,0,1660509680,-88.0,-63.0,-58.08108066830255,1.5
251879309,0,1660509683,-75.0,-63.5,-58.540029323911256,1.5
390275417,1,1660509684,-54.0,-55.5,-64.03769760705194,0.5
251879309,0,1660509684,-27.0,-63.0,-58.90559141667335,1.5
251879309,0,1660509685,-63.0,-63.0,-59.2285092967549,1.5
251879309,0,1660509687,-62.0,-63.0,-59.51464699963179,1.5
390275417,1,1660509688,-51.0,-55.0,-63.31137331157584,0.5
251879309,0,1660509689,-90.0,-63.5,-59.80551379716367,1.5
251879309,0,1660509692,-62.0,-63.5,-60.066119939127596,1.5
390275417,1,1660509692,-54.0,-55.0,-62.641733414524985,0.5
251879309,0,1660509694,-69.0,-63.5,-60.30017221434833,1.5
251879309,0,1660509698,-63.0,-63.5,-60.51090417129766,1.5
390275417,1,1660509698,-54.0,-54.5,-61.98826610941823,0.5
251879309,0,1660509700,-30.0,-63.0,-60.66930867570729,1.5
251879309,0,1660509704,-63.0,-63.0,-60.81201644737726,1.5
390275417,1,1660509704,-51.0,-54.0,-61.350289499460615,0.5
251879309,0,1660509706,-65.0,-63.5,-60.97050661386364,1.5
251879309,0,1660509706,-63.0,-63.0,-61.086371784679564,1.5
251879309,0,1660509708,-66.0,-64.0,-61.246746952807314,1.5
251879309,0,1660509711,-77.0,-64.0,-61.39434891797994,1.5
251879309,0,1660509713,-31.0,-64.0,-61.53038996696383,1.5
251879309,0,1660509719,-62.0,-64.0,-61.655961098510815,1.5
251879309,0,1660509721,-71.0,-64.0,-61.772042695518444,1.5
251879309,0,1660509723,-80.0,-64.0,-61.8795149422191,1.5
251879309,0,1660509725,-63.0,-64.0,-61.97916772182465,1.5
251879309,0,1660509727,-31.0,-63.5,-62.04881281198097,1.5
251879309,0,1660509729,-27.0,-63.5,-62.11328204333218,1.5
251879309,0,1660509734,-70.0,-63.0,-62.1515227907183,1.5
251879309,0,1660509736,-62.0,-63.0,-62.186899629393984,1.5
251879309,0,1660509738,-92.0,-63.0,-62.21970949901634,1.5
251879309,0,1660509744,-71.0,-63.0,-62.2502106740269,1.5
251879309,0,1660509748,-62.0,-63.0,-62.27862875093163,1.5
251879309,0,1660509751,-69.0,-63.0,-62.30516157077667,1.5
251879309,0,1660509753,-69.0,-64.0,-62.365706296530796,1.5
251879309,0,1660509757,-70.0,-64.0,-62.42299640030202,1.5
251879309,0,1660509762,-61.0,-65.0,-62.51165095926645,1.5
251879309,0,1660509764,-61.0,-64.0,-62.56238265296162,1.5
251879309,0,1660509766,-62.0,-64.0,-62.61045158149337,1.5
251879309,0,1660509768,-61.0,-63.0,-62.62323055165291,1.5
251879309,0,1660509770,-29.0,-62.0,-62.60336046500741,1.5
251879309,0,1660509771,-27.0,-62.0,-62.58460567067018,1.5
251879309,0,1660509776,-69.0,-62.0,-62.5668785592143,1.5
251879309,0,1660509780,-102.0,-63.0,-62.57969796692077,1.5
251879309,0,1660509783,-93.0,-63.0,-62.59183115934978,1.5
251879309,0,1660509785,-69.0,-63.0,-62.60333026808345,1.5
251879309,0,1660509789,-94.0,-69.0,-62.77929789769856,1.5
251879309,0,1660509793,-29.0,-69.0,-62.95619366043141,1.5
251879309,0,1660509793,-28.0,-69.0,-63.13339778866056,1.5
251879309,0,1660509795,-75.0,-69.0,-63.31030186048421,1.5
251879309,0,1660509800,-95.0,-69.0,-63.4863177586008,1.5
251879309,0,1660509804,-71.0,-69.0,-63.66088572152857,1.5
251879309,0,1660509808,-71.0,-69.0,-63.83348127292186,1.5
251879309,0,1660509812,-69.0,-69.0,-64.00362088102663,1.5
251879309,0,1660509815,-69.0,-69.0,-64.17086626903914,1.5
251879309,0,1660509817,-88.0,-69.0,-64.33482736316854,1.5
251879309,0,1660509819,-75.0,-69.0,-64.49516392430111,1.5
251879309,0,1660509823,-70.0,-69.0,-64.65158595823264,1.5
251879309,0,1660509828,-93.0,-70.5,-64.8563780758069,1.5
251879309,0,1660509830,-30.0,-70.5,-65.05808071318667,3.5
251879309,0,1660509830,-27.0,-70.5,-65.25607533396438,3.5
251879309,0,1660509836,-72.0,-71.0,-65.46828934461686,3.5
251879309,0,1660509838,-81.0,-71.5,-65.69507589197887,3.5
251879309,0,1660509842,-71.0,-71.0,-65.89845857620627,3.5
251879309,0,1660509846,0.0,-71.0,-66.09642708710193,3.5
251879309,0,1660509848,-71.0,-71.0,-66.28858367007992,3.5
251879309,0,1660509853,-61.0,-71.0,-66.4746159677937,3.5
251879309,0,1660509855,-31.0,-71.0,-66.65429251418483,3.5
251879309,0,1660509857,-79.0,-71.0,-66.82745689141558,3.5
251879309,0,1660509859,-61.0,-71.0,-66.99402096193033,3.5
251879309,0,1660509861,-69.0,-70.5,-67.13399531716787,3.5
251879309,0,1660509864,-28.0,-70.0,-67.24773068244471,3.5
251879309,0,1660509866,-70.0,-70.0,-67.3556763251704,3.5
251879309,0,1660509870,-70.0,-70.0,-67.45811444601858,3.5
251879309,0,1660509872,-88.0,-70.0,-67.55532276987694,3.5
251879309,0,1660509876,-72.0,-70.0,-67.64757248042297,3.5
